layer,router,probe_rows,calibrate_rows,freeze_rows,small_lambda_rows,passed_rows,unsafe_rows,mean_topk_jaccard,min_topk_jaccard,mean_top1_agreement,min_top1_agreement,mean_top1_margin,min_top1_margin,mean_risk_score,max_risk_score,router_relative_delta_norm,router_max_abs_delta,move_decision,recommended_router_lambda,reason,unsafe_fraction,low_margin_score,low_overlap_score,low_top1_agreement_score,router_movement_score,margin_delta_ratio_proxy,min_margin_delta_ratio_proxy,safe_lambda_proxy,boundary_fragility_score,fragility_rank,router_margin_action
10,model.layers.10.mlp.gate,12,12,0,0,0,12,0.4485035621184793,0.397010101010101,0.4155539746085803,0.3333333432674408,0.0492379342516262,0.0391778834164142,2.6666666666666665,3,0.8216976078230216,1.50732421875,freeze_router,0.0,At least one observed category requires calibration/freeze; the router tensor is shared across categories.,1.0,0.4795633146873588,0.5514964378815207,0.5844460253914197,0.9084280561438838,16.688303851737707,20.973506891358973,0.047679198580376524,0.6437373090713654,17,freeze_router_prioritize_calibration
23,model.layers.23.mlp.gate,12,12,0,0,0,12,0.3072358535640811,0.2538410307641077,0.3148751805226008,0.2307692319154739,0.0636107930913567,0.0470433197915554,2.1666666666666665,3,0.7700166208602605,1.18359375,freeze_router,0.0,At least one observed category requires calibration/freeze; the router tensor is shared across categories.,1.0,0.1945824305616446,0.6927641464359189,0.6851248194773992,0.8218265355098823,12.105125300896283,16.368245784356482,0.05,0.6413009152389366,18,freeze_router_prioritize_calibration
9,model.layers.9.mlp.gate,12,11,0,1,0,11,0.4609102834494885,0.4124371355140586,0.4753284255663554,0.25,0.0414594017590085,0.0340280160307884,2.333333333333333,3,0.7871759438050421,1.32586669921875,freeze_router,0.0,At least one observed category requires calibration/freeze; the router tensor is shared across categories.,0.9166666666666666,0.6337938050626719,0.5390897165505115,0.5246715744336445,0.8505803103001887,18.98666913672966,23.13317188674205,0.04322796739227595,0.638907282797794,19,freeze_router
21,model.layers.21.mlp.gate,12,12,0,0,0,12,0.3721590609685479,0.3248093786555325,0.3955533169209957,0.2272727340459823,0.0553498103593785,0.0334153212606906,2.25,3,0.7860767392769642,1.2451171875,freeze_router,0.0,At least one observed category requires calibration/freeze; the router tensor is shared across categories.,1.0,0.3583788046134577,0.6278409390314521,0.6044466830790043,0.8487383798492879,14.201977101151368,23.524440574560504,0.04250898110968926,0.6384504703792714,20,freeze_router_prioritize_calibration
27,model.layers.27.mlp.gate,12,12,0,0,0,12,0.4012952839239677,0.3419087579087579,0.32571592181921,0.1923076957464218,0.045978088552753,0.0388595759868621,2.6666666666666665,3,0.6011662098795464,0.75,freeze_router,0.0,At least one observed category requires calibration/freeze; the router tensor is shared across categories.,1.0,0.544198591477965,0.5987047160760324,0.67428407818079,0.5388849121012121,13.075058768260837,15.470220521263347,0.05,0.637854889478782,21,freeze_router_prioritize_calibration
8,model.layers.8.mlp.gate,12,10,0,2,0,10,0.4953701618751879,0.4648837752286028,0.4710503593087196,0.4000000059604645,0.0379440374672412,0.0319039784371852,2.1666666666666665,3,0.7833411339923894,1.59228515625,freeze_router,0.0,At least one observed category requires calibration/freeze; the router tensor is shared across categories.,0.8333333333333334,0.7034954305404462,0.5046298381248121,0.5289496406912804,0.8441543424416955,20.644643698464698,24.553086240786133,0.04072807752936815,0.6342819324179406,22,freeze_router
7,model.layers.7.mlp.gate,12,10,0,1,1,10,0.4716514171692647,0.3876659738728704,0.4522304609417915,0.2857142984867096,0.0422372588266928,0.0337965004146099,2.25,3,0.7841588715942481,1.384765625,freeze_router,0.0,At least one observed category requires calibration/freeze; the router tensor is shared across categories.,0.8333333333333334,0.6183706803145641,0.5283485828307353,0.5477695390582085,0.8455246204484139,18.565572041779404,23.202368942769702,0.043099047449274314,0.6292831220772809,23,freeze_router
26,model.layers.26.mlp.gate,12,12,0,0,0,12,0.3994051869753279,0.3455040685809916,0.3919608828922112,0.2307692319154739,0.0470229412118593,0.0369512364268302,2.75,3,0.6373567719309547,0.7255859375,freeze_router,0.0,At least one observed category requires calibration/freeze; the router tensor is shared across categories.,1.0,0.5234815554384737,0.6005948130246721,0.6080391171077888,0.5995292203941145,13.554166445254424,17.248591212719788,0.05,0.6268139173311607,24,freeze_router_prioritize_calibration
6,model.layers.6.mlp.gate,12,10,1,0,1,11,0.4730063584597537,0.4199118888774061,0.5259820148348808,0.3461538553237915,0.0454297242686152,0.0321208201348781,2.1666666666666665,3,0.8064165615238935,1.330078125,freeze_router,0.0,At least one observed category requires calibration/freeze; the router tensor is shared across categories.,0.9166666666666666,0.5550713997521668,0.5269936415402463,0.47401798516511917,0.8828216982905281,17.7508574948803,25.105727628923564,0.039831548194123226,0.6117067901140328,25,freeze_router
0,model.layers.0.mlp.gate,12,3,0,9,0,3,0.6087723775801726,0.567738354835129,0.5289770762125651,0.3846153914928436,0.0229899877061446,0.0172860343009233,1.25,2,0.8763447826293789,1.1005859375,freeze_router,0.0,At least one observed category requires calibration/freeze; the router tensor is shared across categories.,0.25,1.0,0.39122762241982745,0.47102292378743493,1.0,38.1185407243674,50.69669349103228,0.019725152295719042,0.610124017672807,26,freeze_router
28,model.layers.28.mlp.gate,12,12,0,0,0,12,0.4011017411335054,0.3263731823731823,0.3557404528061549,0.1599999964237213,0.0489641766374309,0.037648532539606,2.583333333333333,3,0.564750735117613,0.3828125,freeze_router,0.0,At least one observed category requires calibration/freeze; the router tensor is shared across categories.,1.0,0.48499130140868296,0.5988982588664946,0.644259547193845,0.4778637189249886,11.533957556347156,15.000604194160797,0.05,0.6094121825788945,27,freeze_router_prioritize_calibration
30,model.layers.30.mlp.gate,12,11,1,0,0,12,0.4035787889233391,0.3391561843174746,0.429538960258166,0.1818181872367859,0.0432083463917175,0.0353484898805618,2.5,3,0.5163726559826564,0.46875,freeze_router,0.0,At least one observed category requires calibration/freeze; the router tensor is shared across categories.,1.0,0.5991162372054982,0.5964212110766609,0.5704610397418339,0.39679686117596485,11.95076181118652,14.60805419771583,0.05,0.6008843998759511,28,freeze_router_prioritize_calibration
1,model.layers.1.mlp.gate,12,7,0,5,0,7,0.5042668707613754,0.4440811713538986,0.5351829305291176,0.3846153914928436,0.0351229646864036,0.027747917920351,1.8333333333333333,3,0.7389861967255861,1.34228515625,freeze_router,0.0,At least one observed category requires calibration/freeze; the router tensor is shared across categories.,0.5833333333333334,0.75943084493718,0.49573312923862456,0.4648170694708824,0.7698290394497325,21.039972090159402,26.632131421420834,0.03754862816558787,0.5906180643775372,29,freeze_router
5,model.layers.5.mlp.gate,12,8,1,3,0,9,0.5015486105497842,0.4207775130852054,0.523199588060379,0.4193548262119293,0.0459159339467684,0.0335611701011657,1.6666666666666667,3,0.7841081146605421,1.3408203125,freeze_router,0.0,At least one observed category requires calibration/freeze; the router tensor is shared across categories.,0.75,0.5454309750116441,0.49845138945021583,0.47680041193962097,0.8454395673582934,17.077037256164278,23.3635511603723,0.04280171251090174,0.5796376499260427,30,freeze_router
46,model.layers.46.mlp.gate,12,10,0,2,0,10,0.4679658547177374,0.3823976789494031,0.4682942541937033,0.2399999946355819,0.0268276054412126,0.0211681742221117,2.25,3,0.330311892363737,0.1162109375,freeze_router,0.0,At least one observed category requires calibration/freeze; the router tensor is shared across categories.,0.8333333333333334,0.9239088265409621,0.5320341452822626,0.5317057458062967,0.08501595282504075,12.312388188634662,15.604174875823828,0.05,0.5734041716015348,31,freeze_router
35,model.layers.35.mlp.gate,12,12,0,0,0,12,0.4775998029237029,0.4227994227994227,0.3252206208805243,0.2000000029802322,0.046049243149658,0.0396374613046646,2.583333333333333,3,0.353769759426575,0.28271484375,freeze_router,0.0,At least one observed category requires calibration/freeze; the router tensor is shared across categories.,1.0,0.5427877587298173,0.522400197076297,0.6747793791194757,0.12432416030830391,7.682422885362936,8.925136670772172,0.05,0.5526210796949671,32,freeze_router
32,model.layers.32.mlp.gate,12,9,0,2,1,9,0.4622216805135378,0.3938298260878906,0.4974701752265294,0.4000000059604645,0.046095315987865,0.0367024093866348,2.0,3,0.405890656266141,0.44140625,freeze_router,0.0,At least one observed category requires calibration/freeze; the router tensor is shared across categories.,0.75,0.5418742398319543,0.5377783194864623,0.5025298247734706,0.21166283529078314,8.805464233567578,11.058964875857614,0.05,0.5020902252993147,33,freeze_router
31,model.layers.31.mlp.gate,12,11,0,0,1,11,0.4266801843483889,0.3631627631627632,0.3671146693329016,0.1923076957464218,0.0647693512340386,0.050919409841299,1.75,3,0.4520544500742014,0.361328125,freeze_router,0.0,At least one observed category requires calibration/freeze; the router tensor is shared across categories.,0.9166666666666666,0.1716108751116,0.573319815651611,0.6328853306670984,0.28901922836611665,6.979450024761569,8.877841504509258,0.05,0.4995590033061621,34,freeze_router
2,model.layers.2.mlp.gate,12,7,0,0,5,7,0.5043560428157208,0.4456290376290376,0.53366819024086,0.3571428656578064,0.0610818928107618,0.0511839240789413,0.75,2,0.7799017154232584,1.3447265625,freeze_router,0.0,At least one observed category requires calibration/freeze; the router tensor is shared across categories.,0.5833333333333334,0.24472473320762356,0.4956439571842792,0.46633180975914,0.8383909293242526,12.768132740081859,15.237239611023393,0.05,0.4983130589685647,35,freeze_router
3,model.layers.3.mlp.gate,12,6,0,1,5,6,0.524975033550333,0.4785658785658785,0.5026376297076544,0.3600000143051147,0.057526921853423,0.0439710207283496,0.75,3,0.7496719314130044,1.3828125,freeze_router,0.0,At least one observed category requires calibration/freeze; the router tensor is shared across categories.,0.5,0.31521166818420354,0.47502496644966696,0.49736237029234565,0.787735061130176,13.031671211665863,17.049227400119587,0.05,0.4980506753143536,36,freeze_router
45,model.layers.45.mlp.gate,12,11,0,1,0,11,0.4913488349910309,0.4289582212659135,0.4019566973050435,0.2903225719928741,0.0490582970281441,0.0415079146623611,2.0,3,0.2946846663903542,0.1455078125,freeze_router,0.0,At least one observed category requires calibration/freeze; the router tensor is shared across categories.,0.9166666666666666,0.48312510954951293,0.5086511650089691,0.5980433026949565,0.02531562342751358,6.006826250436241,7.099481358854455,0.05,0.4941952072671262,37,freeze_router
39,model.layers.39.mlp.gate,12,11,0,1,0,11,0.5352617548758672,0.4408267288267288,0.4078948448101679,0.2692307829856872,0.0477113546803593,0.0367735140025615,1.8333333333333333,2,0.3109469382511134,0.267578125,freeze_router,0.0,At least one observed category requires calibration/freeze; the router tensor is shared across categories.,0.9166666666666666,0.509831892481034,0.46473824512413275,0.5921051551898321,0.052566215083591376,6.517252346622571,8.455730889070162,0.05,0.48896573976011004,38,freeze_router
34,model.layers.34.mlp.gate,12,11,0,0,1,11,0.4265231731079734,0.3888978405107437,0.4089624856909116,0.2727272808551788,0.0599976607287922,0.0481422916054725,1.75,3,0.3658831211081761,0.275390625,freeze_router,0.0,At least one observed category requires calibration/freeze; the router tensor is shared across categories.,0.9166666666666666,0.26622257304328945,0.5734768268920266,0.5910375143090885,0.1446224480010716,6.098289777697832,7.600035413905908,0.05,0.4864069751203654,39,freeze_router
36,model.layers.36.mlp.gate,12,12,0,0,0,12,0.4328267409887494,0.3621941021941021,0.4449948867162068,0.3600000143051147,0.0598406710972387,0.0450801663100719,1.5833333333333333,3,0.348840544129326,0.2890625,freeze_router,0.0,At least one observed category requires calibration/freeze; the router tensor is shared across categories.,1.0,0.2693353180091702,0.5671732590112506,0.5550051132837932,0.11606430372735796,5.829489170709233,7.73822664561438,0.05,0.4801799651852612,40,freeze_router
41,model.layers.41.mlp.gate,12,5,0,7,0,5,0.5850009750524604,0.5251717171717172,0.510255848368009,0.3939394056797027,0.0309054160801072,0.0267786011099815,1.4166666666666667,2,0.2987983120056637,0.169921875,freeze_router,0.0,At least one observed category requires calibration/freeze; the router tensor is shared across categories.,0.4166666666666667,0.8430551777207934,0.4149990249475396,0.48974415163199103,0.03220883477217875,9.668153673491242,11.158100110550178,0.05,0.46204477281891176,41,freeze_router
38,model.layers.38.mlp.gate,12,10,1,0,1,11,0.507720726699543,0.4687169461363009,0.5166283436119556,0.2307692319154739,0.0525701741377512,0.0443563014268875,1.3333333333333333,2,0.3289268226554013,0.23828125,freeze_router,0.0,At least one observed category requires calibration/freeze; the router tensor is shared across categories.,0.9166666666666666,0.4134926269100706,0.49227927330045695,0.48337165638804436,0.08269499980198039,6.256909512863787,7.415560181399963,0.05,0.455296138106126,42,freeze_router
44,model.layers.44.mlp.gate,12,7,0,4,1,7,0.5167495982252698,0.4203038340969375,0.4664508625864982,0.34375,0.0474318861961364,0.0429459102451801,1.75,3,0.2837352479277725,0.1435546875,freeze_router,0.0,At least one observed category requires calibration/freeze; the router tensor is shared across categories.,0.5833333333333334,0.5153731126799662,0.4832504017747302,0.5335491374135017,0.006967748422710763,5.98195160855493,6.606804846093968,0.05,0.4408155230185277,43,freeze_router
33,model.layers.33.mlp.gate,12,12,0,0,0,12,0.4791675589331184,0.4327629635321943,0.4005894679576158,0.1153846159577369,0.0734244541575511,0.0615601986646652,1.4166666666666667,2,0.3730107209363898,0.3515625,freeze_router,0.0,At least one observed category requires calibration/freeze; the router tensor is shared across categories.,1.0,0.0,0.5208324410668816,0.5994105320423841,0.15656612438710354,5.080197397668073,6.059283904658569,0.05,0.42958728398872603,44,freeze_router
37,model.layers.37.mlp.gate,12,7,2,0,3,9,0.5534546155600938,0.5155591882864611,0.4952655682961146,0.4318181872367859,0.0548179546991983,0.0461822785437107,1.0,2,0.3444358481610833,0.231201171875,freeze_router,0.0,At least one observed category requires calibration/freeze; the router tensor is shared across categories.,0.75,0.3689242846710815,0.4465453844399062,0.5047344317038853,0.10868338104770534,6.283267043637449,7.458182208032047,0.05,0.4252345873493153,45,freeze_router
40,model.layers.40.mlp.gate,12,8,0,1,3,8,0.5304527473219496,0.4443591963591963,0.495593508084615,0.3793103396892547,0.0530844181776046,0.0448528565466403,1.1666666666666667,2,0.3128452004097248,0.240234375,freeze_router,0.0,At least one observed category requires calibration/freeze; the router tensor is shared across categories.,0.6666666666666666,0.4032963449617154,0.4695472526780504,0.504406491915385,0.055747121625027624,5.893352722884487,6.974922546670184,0.05,0.4226538026850252,46,freeze_router
42,model.layers.42.mlp.gate,12,6,0,2,4,6,0.5547397246986802,0.4982350982350982,0.4846039737264315,0.2727272808551788,0.0522179522862036,0.0442893803119659,0.9166666666666666,2,0.290632973085834,0.1630859375,freeze_router,0.0,At least one observed category requires calibration/freeze; the router tensor is shared across categories.,0.5,0.4204763798141875,0.44526027530131984,0.5153960262735685,0.018526225199362915,5.565767334055755,6.5621368156129325,0.05,0.39930129890153004,47,freeze_router
43,model.layers.43.mlp.gate,12,5,0,3,4,5,0.5477884860339708,0.3936354832906557,0.5207589144508044,0.3793103396892547,0.0503517252703507,0.0430985800921916,1.0,3,0.2795771209946926,0.16015625,freeze_router,0.0,At least one observed category requires calibration/freeze; the router tensor is shared across categories.,0.4166666666666667,0.457479388811041,0.4522115139660292,0.47924108554919564,0.0,5.552483445077102,6.486921852104012,0.05,0.38863627000598255,48,probe_small_lambda_only
